Lab_Name,Project,SiteName,Monitoring Location ID,Monitoring Location Latitude,Monitoring Location Longitude,Date,SampleType,SampleDepth,SampleZone,CollectionProcedure,Genus,Taxon,Division,NumberinStand,RankinStand,RelativeDensity,turalUnitsperML,CellperML,CellVolume_u3mL
Rushforth Phycology,Clean Lakes 09 2016,Utah Lake North of Lincoln Marina,4917706,NA,NA,8/29/2016,Total Plankton Sample,,,Water column,Oocystis,Oocystis species,Chlorophyta,2,6,2.9,5.6,22,8400
Rushforth Phycology,Clean Lakes 09 2016,Utah Lake North of Lincoln Marina,4917706,NA,NA,8/29/2016,Total Plankton Sample,,,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,47,1,36.5,131.6,132,105280
Rushforth Phycology,Clean Lakes 09 2016,Utah Lake North of Lincoln Marina,4917706,NA,NA,8/29/2016,Total Plankton Sample,,,Water column,Scenedesmus,Scenedesmus ellipticus,Chlorophyta,1,7,1.9,2.8,14,5600
Rushforth Phycology,Clean Lakes 09 2016,Utah Lake North of Lincoln Marina,4917706,NA,NA,8/29/2016,Total Plankton Sample,,,Water column,,unknown spherical chlorophyta 2,Chlorophyta,22,3,21.4,61.6,62,61600
Rushforth Phycology,Clean Lakes 09 2016,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/29/2016,Total Plankton Sample,,,Water column,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,1,1,49.9,2.8,171,53200
Rushforth Phycology,Clean Lakes 09 2016,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/29/2016,Total Plankton Sample,,,Water column,Centric diatom,centric diatom species 2,Bacillariophyta,1,6,1,2.8,3,1120
Rushforth Phycology,Clean Lakes 09 2016,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/29/2016,Total Plankton Sample,,,Water column,Melosira,Melosira granulata var. angustissima,Bacillariophyta,1,3,12.1,2.8,25,12880
Rushforth Phycology,Clean Lakes 09 2016,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/29/2016,Total Plankton Sample,,,Water column,Oocystis,Oocystis species,Chlorophyta,2,4,7.9,5.6,22,8400
Rushforth Phycology,Clean Lakes 09 2016,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/29/2016,Total Plankton Sample,,,Water column,Oocystis,Oocystis species 2,Chlorophyta,1,5,3.9,2.8,11,4200
Rushforth Phycology,Clean Lakes 09 2016,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/29/2016,Total Plankton Sample,,,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,12,2,25.2,33.6,34,26880
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Ankistrodesmus,Ankistrodesmus falcatus,Chlorophyta,9,10,0.5,21.6,22,16956
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Centric diatom,centric diatoms,Bacillariophyta,292,2,15.2,700.8,701,490560
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Cosmarium,Cosmarium species,Chlorophyta,2,8,2.1,4.8,5,67200
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Melosira,Melosira granulata var. angustissima,Bacillariophyta,2,9,0.7,4.8,43,22080
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Oocystis,Oocystis borgei,Chlorophyta,11,7,3.3,26.4,106,105600
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Pediastrum,Pediastrum duplex,Chlorophyta,3,3,12.2,7.2,302,392140.8
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,168,4,10,403.2,403,322560
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Pteromonas,Pteromonas species,Chlorophyta,1,13,0,2.4,2,1104
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Scenedesmus,Scenedesmus bijuga,Chlorophyta,2,11,0.3,4.8,19,9600
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Scenedesmus,Scenedesmus quadricauda,Chlorophyta,7,5,4.7,16.8,67,151200
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Sphaerocystis,Sphaerocystis schroeteri,Chlorophyta,1,6,3.3,2.4,269,106713.6
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Stephanodiscus,Stephanodiscus niagarae,Bacillariophyta,20,1,47.6,48,48,1536000
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,6/13/2008,Total Plankton Sample,,Secchi depth = .18 m/,Water column,Tetraedron,Tetraedron species,Chlorophyta,1,12,0.1,2.4,2,1920
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Dolichospermum,Dolichospermum flosaquae,Cyanophyta,102,1,34.6,244.8,9058,9302400
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Ankistrodesmus,Ankistrodesmus falcatus,Chlorophyta,25,15,0.2,60,60,47100
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Centric diatom,centric diatoms,Bacillariophyta,161,7,1,386.4,386,270480
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Chroococcus,Chroococcus minor,Cyanophyta,1,22,0,2.4,58,2400
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Closteriopsis,Closteriopsis longissima var. tropica,Chlorophyta,2,21,0,4.8,5,4800
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Crucigenia,Crucigenia irregularis,Chlorophyta,2,20,0,4.8,77,11520
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Crucigenia,Crucigenia quadrata,Chlorophyta,19,13,0.3,45.6,730,68400
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Crucigenia,Crucigenia rectangularis,Chlorophyta,1,23,0,2.4,77,1680
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Euglena,Euglena species,Euglenophyta,4,12,0.3,9.6,10,71040
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Gomphosphaeria,Gomphosphaeria lacustris,Cyanophyta,6,9,0.5,14.4,979,144000
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Melosira,Melosira granulata,Bacillariophyta,29,6,2.5,69.6,557,682080
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Melosira,Melosira granulata var. angustissima,Bacillariophyta,312,3,12.8,748.8,6739,3444480
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Oocystis,Oocystis borgei,Chlorophyta,3,16,0.1,7.2,29,28800
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Pediastrum,Pediastrum duplex,Chlorophyta,23,5,11.2,55.2,2318,3006413
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,34,14,0.2,81.6,82,65280
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Peridinium,Peridinium species,Dinophyta,20,4,11.6,48,48,3120000
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Phacus,Phacus species,Euglenophyta,1,19,0,2.4,2,12000
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Pteromonas,Pteromonas species,Chlorophyta,181,8,0.7,434.4,434,199824
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Scenedesmus,Scenedesmus bijuga,Chlorophyta,29,10,0.5,69.6,278,139200
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Scenedesmus,Scenedesmus quadricauda,Chlorophyta,283,2,22.8,679.2,2717,6112800
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Scenedesmus,Scenedesmus species,Chlorophyta,5,17,0.1,12,48,18000
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Stephanodiscus,Stephanodiscus niagarae,Bacillariophyta,1,11,0.3,2.4,2,76800
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,2008,Total Plankton Sample,,Secchi depth = .25,Water column,Tetraedron,Tetraedron species,Chlorophyta,9,18,0.1,21.6,22,17280
Rushforth Phycology,Utah Lake,Utah Lake near Jordan River,4994790,NA,NA,2008,Total Plankton Sample,,11:00 a.m. Secchi depth .35 m.,Water column,Centric diatom,centric diatoms,Bacillariophyta,14,4,8.9,33.6,34,23520
Rushforth Phycology,Utah Lake,Utah Lake near Jordan River,4994790,NA,NA,2008,Total Plankton Sample,,11:00 a.m. Secchi depth .35 m.,Water column,Crucigenia,Crucigenia quadrata,Chlorophyta,3,5,4.1,7.2,115,10800
Rushforth Phycology,Utah Lake,Utah Lake near Jordan River,4994790,NA,NA,2008,Total Plankton Sample,,11:00 a.m. Secchi depth .35 m.,Water column,Melosira,Melosira varians,Bacillariophyta,1,6,3.2,2.4,7,8400
Rushforth Phycology,Utah Lake,Utah Lake near Jordan River,4994790,NA,NA,2008,Total Plankton Sample,,11:00 a.m. Secchi depth .35 m.,Water column,Oocystis,Oocystis borgei,Chlorophyta,4,2,14.5,9.6,38,38400
Rushforth Phycology,Utah Lake,Utah Lake near Jordan River,4994790,NA,NA,2008,Total Plankton Sample,,11:00 a.m. Secchi depth .35 m.,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,20,3,14.5,48,48,38400
Rushforth Phycology,Utah Lake,Utah Lake near Jordan River,4994790,NA,NA,2008,Total Plankton Sample,,11:00 a.m. Secchi depth .35 m.,Water column,Pteromonas,Pteromonas species,Chlorophyta,1,7,0.4,2.4,2,1104
Rushforth Phycology,Utah Lake,Utah Lake near Jordan River,4994790,NA,NA,2008,Total Plankton Sample,,11:00 a.m. Secchi depth .35 m.,Water column,Schroederia,Schroederia setigera,Chlorophyta,6,1,54.4,14.4,14,144000
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Centric diatom,centric diatoms,Bacillariophyta,7,7,1.7,8.4,8,5880
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Closteriopsis,Closteriopsis longissima var. tropica,Chlorophyta,3,10,1,3.6,4,3600
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Crucigenia,Crucigenia quadrata,Chlorophyta,3,9,1.5,3.6,58,5400
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Euglena,Euglena species,Euglenophyta,1,6,2.5,1.2,1,8880
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Melosira,Melosira granulata var. angustissima,Bacillariophyta,1,8,1.6,1.2,11,5520
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Oocystis,Oocystis borgei,Chlorophyta,5,4,6.9,6,24,24000
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Pandorina,Pandorina morum,Chlorophyta,1,3,13.8,1.2,19,48000
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,2,12,0.6,2.4,2,1920
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Scenedesmus,Scenedesmus quadricauda,Chlorophyta,2,5,6.2,2.4,10,21600
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Scenedesmus,Scenedesmus species,Chlorophyta,2,11,1,2.4,10,3600
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Schroederia,Schroederia setigera,Chlorophyta,5,2,17.2,6,6,60000
Rushforth Phycology,Utah Lake (reference),UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,2008,Total Plankton Sample,,14:45 secchi depth = .3 m.,Water column,Sphaerocystis,Sphaerocystis schroeteri,Chlorophyta,3,1,45.9,3.6,403,160070.4
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Dolichospermum,Dolichospermum flosaquae,Cyanophyta,11,1,46.9,26.4,977,1003200
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Centric diatom,centric diatoms,Bacillariophyta,1,12,0.1,2.4,2,1680
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Ceratium,Ceratium hirundinella,Dinophyta,3,3,13.1,7.2,7,280281.6
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Gomphosphaeria,Gomphosphaeria lacustris,Cyanophyta,1,9,1.1,2.4,163,24000
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Melosira,Melosira granulata,Bacillariophyta,12,2,13.2,28.8,230,282240
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Melosira,Melosira granulata var. angustissima,Bacillariophyta,16,5,8.3,38.4,346,176640
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Microcystis,Microcystis aeruginosa,Cyanophyta,1,7,2.5,2.4,168,52800
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Oocystis,Oocystis borgei,Chlorophyta,1,10,0.4,2.4,10,9600
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,2,11,0.2,4.8,5,3840
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Phacus,Phacus species,Euglenophyta,4,8,2.2,9.6,10,48000
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Scenedesmus,Scenedesmus quadricauda,Chlorophyta,3,6,3,7.2,29,64800
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,7/23/2008,Total Plankton Sample,Secchi depth = .29 m.,2 x Secchi depth .58 m.,Water column,Schroederia,Schroederia setigera,Chlorophyta,8,4,9,19.2,19,192000
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Dolichospermum,Dolichospermum flosaquae,Cyanophyta,26,1,57,62.4,2309,2371200
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,7,4,7.7,16.8,1025,319200
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Centric diatom,centric diatoms,Bacillariophyta,5,11,0.2,12,12,8400
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Crucigenia,Crucigenia rectangularis,Chlorophyta,1,13,0,2.4,77,1680
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Lyngbya,Lyngbya birgei,Cyanophyta,1,6,2.9,2.4,396,120000
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Melosira,Melosira granulata,Bacillariophyta,7,5,4,16.8,134,164640
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Melosira,Melosira granulata var. angustissima,Bacillariophyta,1,10,0.3,2.4,22,11040
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Microcystis,Microcystis aeruginosa,Cyanophyta,2,7,2.5,4.8,336,105600
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Microcystis,Microcystis incerta,Cyanophyta,1,9,0.9,2.4,240,36000
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Oocystis,Oocystis borgei,Chlorophyta,5,8,1.2,12,48,48000
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Pennate diatom,pennate diatoms,Bacillariophyta,4,12,0.2,9.6,10,7680
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Schroederia,Schroederia setigera,Chlorophyta,18,3,10.4,43.2,43,432000
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,40.26828256,-111.8299304,7/23/2008,Total Plankton Sample,Secchi depth = .3 m.,2 x Secchi depth .6m.,Water column,Sphaerocystis,Sphaerocystis schroeteri,Chlorophyta,5,2,12.8,12,1344,533568
Rushforth Phycology,Utah Lake,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,40.06023518,-111.8743836,7/23/2008,Total Plankton Sample,Secchi depth = .46 m.,2 x Secchi depth .46 m.,Water column,Dolichospermum,Dolichospermum flosaquae,Cyanophyta,49,1,50.1,117.6,4351,4468800
